species,sci,lat,lon,month
Greylag Goose,Anser anser,22.360355,72.41522,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,22.970728,80.00016,1
Greylag Goose,Anser anser,27.176718,77.52193,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,22.829786,72.09826,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,21.578222,69.74778,1
Greylag Goose,Anser anser,23.727919,71.12501,1
Greylag Goose,Anser anser,22.360355,72.41522,1
Greylag Goose,Anser anser,28.50256,76.92258,1
Greylag Goose,Anser anser,23.144817,72.40114,1
Greylag Goose,Anser anser,23.132914,72.4042,1
Greylag Goose,Anser anser,23.135838,72.414345,1
Greylag Goose,Anser anser,21.044455,79.73255,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,26.587044,93.276985,1
Greylag Goose,Anser anser,22.829786,72.09826,1
Greylag Goose,Anser anser,28.47684,76.92043,1
Greylag Goose,Anser anser,27.575851,95.38244,1
Greylag Goose,Anser anser,22.785282,72.00611,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,28.337679,77.6191,1
Greylag Goose,Anser anser,27.20226,77.50737,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,28.337679,77.6191,1
Greylag Goose,Anser anser,22.82017,72.0605,1
Greylag Goose,Anser anser,22.829288,72.11037,1
Greylag Goose,Anser anser,24.60984,74.10842,1
Greylag Goose,Anser anser,28.47684,76.92043,1
Greylag Goose,Anser anser,22.602846,70.20099,1
Greylag Goose,Anser anser,28.50256,76.92258,1
Greylag Goose,Anser anser,22.602846,70.20099,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,21.786758,69.76501,1
Greylag Goose,Anser anser,24.60464,74.110275,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,23.136705,72.41659,1
Greylag Goose,Anser anser,22.774494,72.02061,1
Greylag Goose,Anser anser,28.47684,76.92043,1
Greylag Goose,Anser anser,27.247215,77.85241,1
Greylag Goose,Anser anser,22.7807,74.269295,1
Greylag Goose,Anser anser,22.86647,72.07303,1
Greylag Goose,Anser anser,22.792345,72.02314,1
Greylag Goose,Anser anser,22.774494,72.02061,1
Greylag Goose,Anser anser,19.896702,85.43679,1
Greylag Goose,Anser anser,26.607254,93.45567,1
Greylag Goose,Anser anser,21.6367,72.750854,1
Greylag Goose,Anser anser,22.772379,72.59907,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,26.575277,93.198555,1
Greylag Goose,Anser anser,22.402561,72.60153,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,27.566654,95.37535,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,27.57609,95.37044,1
Greylag Goose,Anser anser,26.575354,93.085625,1
Greylag Goose,Anser anser,23.140146,72.39296,1
Greylag Goose,Anser anser,31.209425,75.01782,1
Greylag Goose,Anser anser,27.176718,77.52193,1
Greylag Goose,Anser anser,28.47684,76.92043,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,24.5435,54.4376,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,21.302568,80.19259,1
Greylag Goose,Anser anser,23.140146,72.39296,1
Greylag Goose,Anser anser,28.465002,76.86806,1
Greylag Goose,Anser anser,20.6799,79.91582,1
Greylag Goose,Anser anser,22.821604,72.26182,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,27.092758,94.64285,1
Greylag Goose,Anser anser,22.785282,72.00611,1
Greylag Goose,Anser anser,23.127007,71.71312,1
Greylag Goose,Anser anser,23.157406,71.19849,1
Greylag Goose,Anser anser,22.518127,70.1115,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,22.308348,73.291985,1
Greylag Goose,Anser anser,20.448818,79.381165,1
Greylag Goose,Anser anser,25.193506,75.79091,1
Greylag Goose,Anser anser,23.040707,72.52723,1
Greylag Goose,Anser anser,22.795156,72.05273,1
Greylag Goose,Anser anser,22.66756,75.65202,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,26.116718,91.64388,1
Greylag Goose,Anser anser,19.89779,85.459335,1
Greylag Goose,Anser anser,22.164171,73.49556,1
Greylag Goose,Anser anser,39.21477,45.371204,1
Greylag Goose,Anser anser,22.417662,72.46615,1
Greylag Goose,Anser anser,28.56687,77.30637,1
Greylag Goose,Anser anser,22.7807,74.269295,1
Greylag Goose,Anser anser,26.128912,91.634285,1
Greylag Goose,Anser anser,22.169125,73.48085,1
Greylag Goose,Anser anser,18.600182,76.59393,1
Greylag Goose,Anser anser,39.706596,49.1919,1
Greylag Goose,Anser anser,19.895584,85.43847,1
Greylag Goose,Anser anser,24.63998,74.0173,1
Greylag Goose,Anser anser,20.947,80.02,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,21.531223,80.30381,1
Greylag Goose,Anser anser,29.80152,78.18731,1
Greylag Goose,Anser anser,26.619421,92.95279,1
Greylag Goose,Anser anser,28.53469,76.5529,1
Greylag Goose,Anser anser,26.979765,94.61133,1
Greylag Goose,Anser anser,26.13512,91.658035,1
Greylag Goose,Anser anser,30.436943,77.6742,1
Greylag Goose,Anser anser,28.337679,77.6191,1
Greylag Goose,Anser anser,26.241867,92.041504,1
Greylag Goose,Anser anser,28.710169,76.856995,1
Greylag Goose,Anser anser,22.779297,72.00648,1
Greylag Goose,Anser anser,22.845217,72.01788,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,26.121077,91.64808,1
Greylag Goose,Anser anser,28.554945,77.312325,1
Greylag Goose,Anser anser,23.1403,72.38652,1
Greylag Goose,Anser anser,28.47684,76.92043,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,20.590887,79.51074,1
Greylag Goose,Anser anser,22.792345,72.02314,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,23.16952,80.01284,1
Greylag Goose,Anser anser,26.581583,93.29768,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.82816,72.05756,1
Greylag Goose,Anser anser,26.35753,74.93791,1
Greylag Goose,Anser anser,23.127007,71.71312,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,22.913887,71.97147,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,22.913887,71.97147,1
Greylag Goose,Anser anser,26.113873,91.66305,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,23.141151,72.40734,1
Greylag Goose,Anser anser,22.778055,71.303406,1
Greylag Goose,Anser anser,30.43586,77.66702,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,26.86118,75.67709,1
Greylag Goose,Anser anser,19.89779,85.459335,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,29.378183,78.02968,1
Greylag Goose,Anser anser,28.710169,76.856995,1
Greylag Goose,Anser anser,23.272436,70.76516,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,26.510427,92.708115,1
Greylag Goose,Anser anser,29.494074,79.14113,1
Greylag Goose,Anser anser,23.140146,72.39296,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.792345,72.02314,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,21.009132,71.64945,1
Greylag Goose,Anser anser,22.829786,72.09826,1
Greylag Goose,Anser anser,29.375097,78.03398,1
Greylag Goose,Anser anser,21.531223,80.30381,1
Greylag Goose,Anser anser,25.193506,75.79091,1
Greylag Goose,Anser anser,24.640589,73.97454,1
Greylag Goose,Anser anser,22.553596,72.625725,1
Greylag Goose,Anser anser,27.176718,77.52193,1
Greylag Goose,Anser anser,22.523815,70.18599,1
Greylag Goose,Anser anser,28.525162,77.57763,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,29.378183,78.02968,1
Greylag Goose,Anser anser,22.986256,71.936195,1
Greylag Goose,Anser anser,27.575851,95.38244,1
Greylag Goose,Anser anser,26.11281,91.66208,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,30.871561,76.75586,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,23.139444,72.382385,1
Greylag Goose,Anser anser,22.785282,72.00611,1
Greylag Goose,Anser anser,22.829304,72.04517,1
Greylag Goose,Anser anser,26.94743,94.60114,1
Greylag Goose,Anser anser,26.370539,91.90052,1
Greylag Goose,Anser anser,22.828356,72.0579,1
Greylag Goose,Anser anser,22.785282,72.00611,1
Greylag Goose,Anser anser,28.337679,77.6191,1
Greylag Goose,Anser anser,22.422642,72.468094,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,30.43313,77.67014,1
Greylag Goose,Anser anser,23.135838,72.414345,1
Greylag Goose,Anser anser,24.593412,74.1121,1
Greylag Goose,Anser anser,21.774914,69.5423,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,31.13454,74.95717,1
Greylag Goose,Anser anser,27.575851,95.38244,1
Greylag Goose,Anser anser,19.892822,85.43904,1
Greylag Goose,Anser anser,22.318064,73.28085,1
Greylag Goose,Anser anser,21.009058,77.8056,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,24.63998,74.0173,1
Greylag Goose,Anser anser,23.14266,72.40754,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,30.436943,77.6742,1
Greylag Goose,Anser anser,22.838707,72.02697,1
Greylag Goose,Anser anser,26.581583,93.29768,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.785282,72.00611,1
Greylag Goose,Anser anser,23.142202,71.75551,1
Greylag Goose,Anser anser,23.132645,72.38336,1
Greylag Goose,Anser anser,22.169125,73.48085,1
Greylag Goose,Anser anser,22.785282,72.00611,1
Greylag Goose,Anser anser,27.176718,77.52193,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,26.249557,73.39518,1
Greylag Goose,Anser anser,21.59184,80.21857,1
Greylag Goose,Anser anser,22.553596,72.625725,1
Greylag Goose,Anser anser,21.020699,71.65828,1
Greylag Goose,Anser anser,22.47505,73.82527,1
Greylag Goose,Anser anser,23.140564,72.392845,1
Greylag Goose,Anser anser,22.832378,72.06379,1
Greylag Goose,Anser anser,23.134003,72.39984,1
Greylag Goose,Anser anser,20.923363,78.681206,1
Greylag Goose,Anser anser,27.176718,77.52193,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,36.670105,52.46607,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,26.232565,92.034904,1
Greylag Goose,Anser anser,22.792345,72.02314,1
Greylag Goose,Anser anser,24.653015,73.99564,1
Greylag Goose,Anser anser,26.87238,75.20479,1
Greylag Goose,Anser anser,22.876501,72.0205,1
Greylag Goose,Anser anser,22.352003,73.1968,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,23.150526,72.40798,1
Greylag Goose,Anser anser,26.695267,75.905365,1
Greylag Goose,Anser anser,22.838707,72.02697,1
Greylag Goose,Anser anser,26.281586,74.87206,1
Greylag Goose,Anser anser,22.898148,72.06805,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,23.894167,71.3917,1
Greylag Goose,Anser anser,32.5426,74.69332,1
Greylag Goose,Anser anser,21.195534,72.692665,1
Greylag Goose,Anser anser,27.195477,77.48911,1
Greylag Goose,Anser anser,22.174011,73.50856,1
Greylag Goose,Anser anser,21.007288,71.64855,1
Greylag Goose,Anser anser,23.616386,88.22104,1
Greylag Goose,Anser anser,28.554945,77.312325,1
Greylag Goose,Anser anser,23.801666,71.27394,1
Greylag Goose,Anser anser,28.50256,76.92258,1
Greylag Goose,Anser anser,21.578222,69.74778,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,22.523685,70.14224,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.517878,90.66422,1
Greylag Goose,Anser anser,22.82816,72.05756,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,19.919027,85.425934,1
Greylag Goose,Anser anser,36.670105,52.46607,1
Greylag Goose,Anser anser,23.101826,73.43487,1
Greylag Goose,Anser anser,25.196503,75.78768,1
Greylag Goose,Anser anser,23.894167,71.3917,1
Greylag Goose,Anser anser,27.575851,95.38244,1
Greylag Goose,Anser anser,22.318064,73.28085,1
Greylag Goose,Anser anser,26.116718,91.64388,1
Greylag Goose,Anser anser,26.938723,75.09232,1
Greylag Goose,Anser anser,27.204847,77.4896,1
Greylag Goose,Anser anser,28.56687,77.30637,1
Greylag Goose,Anser anser,21.783037,69.77259,1
Greylag Goose,Anser anser,22.318064,73.28085,1
Greylag Goose,Anser anser,23.007837,71.17634,1
Greylag Goose,Anser anser,23.279922,80.06466,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,26.13512,91.658035,1
Greylag Goose,Anser anser,22.523685,70.14224,1
Greylag Goose,Anser anser,23.388899,71.34159,1
Greylag Goose,Anser anser,23.144817,72.40114,1
Greylag Goose,Anser anser,22.511812,70.08524,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,22.173233,73.492386,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,39.706596,49.1919,1
Greylag Goose,Anser anser,22.771955,72.59462,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.169125,73.48085,1
Greylag Goose,Anser anser,19.929588,83.16824,1
Greylag Goose,Anser anser,25.199863,75.79106,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,20.895462,77.7764,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,19.896702,85.43679,1
Greylag Goose,Anser anser,23.300526,80.052956,1
Greylag Goose,Anser anser,22.81919,72.04458,1
Greylag Goose,Anser anser,28.47684,76.92043,1
Greylag Goose,Anser anser,26.510962,93.98307,1
Greylag Goose,Anser anser,23.137913,71.76892,1
Greylag Goose,Anser anser,21.584982,80.22323,1
Greylag Goose,Anser anser,22.845217,72.01788,1
Greylag Goose,Anser anser,18.11575,74.085175,1
Greylag Goose,Anser anser,26.232565,92.034904,1
Greylag Goose,Anser anser,28.56687,77.30637,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,27.859262,78.2189,1
Greylag Goose,Anser anser,32.541172,74.69104,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.86445,73.12713,1
Greylag Goose,Anser anser,22.785282,72.00611,1
Greylag Goose,Anser anser,23.134003,72.39984,1
Greylag Goose,Anser anser,28.337679,77.6191,1
Greylag Goose,Anser anser,22.845217,72.01788,1
Greylag Goose,Anser anser,19.896702,85.43679,1
Greylag Goose,Anser anser,24.660616,82.514404,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,27.566654,95.37535,1
Greylag Goose,Anser anser,23.828308,80.36857,1
Greylag Goose,Anser anser,21.302568,80.19259,1
Greylag Goose,Anser anser,22.865438,73.17942,1
Greylag Goose,Anser anser,28.485067,76.94369,1
Greylag Goose,Anser anser,26.116718,91.64388,1
Greylag Goose,Anser anser,24.495985,54.362274,1
Greylag Goose,Anser anser,23.189976,71.80888,1
Greylag Goose,Anser anser,22.838707,72.02697,1
Greylag Goose,Anser anser,25.199863,75.79106,1
Greylag Goose,Anser anser,24.356363,88.11233,1
Greylag Goose,Anser anser,27.176718,77.52193,1
Greylag Goose,Anser anser,26.965069,79.25201,1
Greylag Goose,Anser anser,22.735598,79.92918,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,23.140472,72.39285,1
Greylag Goose,Anser anser,22.792345,72.02314,1
Greylag Goose,Anser anser,22.30742,73.27899,1
Greylag Goose,Anser anser,27.176718,77.52193,1
Greylag Goose,Anser anser,26.802383,75.683876,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.829786,72.09826,1
Greylag Goose,Anser anser,26.13059,91.63406,1
Greylag Goose,Anser anser,24.594193,74.11415,1
Greylag Goose,Anser anser,22.437529,73.475845,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,22.953026,72.59765,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,23.189976,71.80888,1
Greylag Goose,Anser anser,23.994244,72.95101,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,32.094547,76.03237,1
Greylag Goose,Anser anser,26.02987,76.47235,1
Greylag Goose,Anser anser,23.14266,72.40754,1
Greylag Goose,Anser anser,26.232565,92.034904,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,22.838707,72.02697,1
Greylag Goose,Anser anser,22.829786,72.09826,1
Greylag Goose,Anser anser,26.694092,93.51285,1
Greylag Goose,Anser anser,29.378183,78.02968,1
Greylag Goose,Anser anser,28.47684,76.92043,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,29.375097,78.03398,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,23.140564,72.392845,1
Greylag Goose,Anser anser,22.876501,72.0205,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,27.189152,77.51297,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,27.18008,77.518074,1
Greylag Goose,Anser anser,35.000416,51.344124,1
Greylag Goose,Anser anser,22.363697,69.78024,1
Greylag Goose,Anser anser,22.30742,73.27899,1
Greylag Goose,Anser anser,19.91659,85.43315,1
Greylag Goose,Anser anser,28.478643,76.9174,1
Greylag Goose,Anser anser,22.523685,70.14224,1
Greylag Goose,Anser anser,22.986256,71.936195,1
Greylag Goose,Anser anser,23.300526,80.052956,1
Greylag Goose,Anser anser,26.6674,93.55605,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,26.13512,91.658035,1
Greylag Goose,Anser anser,23.135838,72.414345,1
Greylag Goose,Anser anser,22.890192,73.288666,1
Greylag Goose,Anser anser,22.819305,72.04364,1
Greylag Goose,Anser anser,29.128202,79.29808,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,28.337679,77.6191,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,23.561258,72.548096,1
Greylag Goose,Anser anser,21.580027,80.17683,1
Greylag Goose,Anser anser,30.871561,76.75586,1
Greylag Goose,Anser anser,26.651144,77.756905,1
Greylag Goose,Anser anser,27.575851,95.38244,1
Greylag Goose,Anser anser,28.56687,77.30637,1
Greylag Goose,Anser anser,21.42105,72.68336,1
Greylag Goose,Anser anser,27.921148,78.08534,1
Greylag Goose,Anser anser,32.094547,76.03237,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,23.32754,71.55874,1
Greylag Goose,Anser anser,26.13512,91.658035,1
Greylag Goose,Anser anser,28.56687,77.30637,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,25.199863,75.79106,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,22.598663,69.962524,1
Greylag Goose,Anser anser,30.586678,76.70132,1
Greylag Goose,Anser anser,23.8935,71.39182,1
Greylag Goose,Anser anser,22.605173,70.25121,1
Greylag Goose,Anser anser,22.307,73.2822,1
Greylag Goose,Anser anser,27.20226,77.50737,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,26.783901,78.656525,1
Greylag Goose,Anser anser,28.56687,77.30637,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,23.140146,72.39296,1
Greylag Goose,Anser anser,35.000416,51.344124,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,22.913887,71.97147,1
Greylag Goose,Anser anser,28.50256,76.92258,1
Greylag Goose,Anser anser,32.094547,76.03237,1
Greylag Goose,Anser anser,19.892822,85.43904,1
Greylag Goose,Anser anser,28.50256,76.92258,1
Greylag Goose,Anser anser,28.566343,77.31323,1
Greylag Goose,Anser anser,21.783037,69.77259,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,22.523685,70.14224,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,26.241867,92.041504,1
Greylag Goose,Anser anser,23.207588,71.739006,1
Greylag Goose,Anser anser,20.907118,79.537506,1
Greylag Goose,Anser anser,22.75862,70.333145,1
Greylag Goose,Anser anser,28.709444,76.8518,1
Greylag Goose,Anser anser,24.593412,74.1121,1
Greylag Goose,Anser anser,27.566654,95.37535,1
Greylag Goose,Anser anser,28.526236,77.490036,1
Greylag Goose,Anser anser,20.921669,80.04309,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,26.135477,91.63804,1
Greylag Goose,Anser anser,22.823542,72.059204,1
Greylag Goose,Anser anser,28.438545,77.453705,1
Greylag Goose,Anser anser,24.238766,71.20038,1
Greylag Goose,Anser anser,22.549284,72.62351,1
Greylag Goose,Anser anser,36.115242,101.5263,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,24.593412,74.1121,1
Greylag Goose,Anser anser,23.159533,71.71326,1
Greylag Goose,Anser anser,28.463833,76.88938,1
Greylag Goose,Anser anser,22.865438,73.17942,1
Greylag Goose,Anser anser,21.584982,80.22323,1
Greylag Goose,Anser anser,28.50256,76.92258,1
Greylag Goose,Anser anser,26.574846,93.1886,1
Greylag Goose,Anser anser,21.545359,80.28427,1
Greylag Goose,Anser anser,27.161905,77.5228,1
Greylag Goose,Anser anser,23.132914,72.4042,1
Greylag Goose,Anser anser,24.593412,74.1121,1
Greylag Goose,Anser anser,24.997063,73.17993,1
Greylag Goose,Anser anser,23.133139,72.40304,1
Greylag Goose,Anser anser,28.502262,76.959785,1
Greylag Goose,Anser anser,22.77708,72.01817,1
Greylag Goose,Anser anser,27.176718,77.52193,1
Greylag Goose,Anser anser,28.710169,76.856995,1
Greylag Goose,Anser anser,29.13087,79.290565,1
Greylag Goose,Anser anser,22.470705,73.33518,1
Greylag Goose,Anser anser,26.226763,91.65548,1
Greylag Goose,Anser anser,22.169125,73.48085,1
Greylag Goose,Anser anser,23.227818,71.75506,1
Greylag Goose,Anser anser,26.13512,91.658035,1
Greylag Goose,Anser anser,28.47684,76.92043,1
Greylag Goose,Anser anser,22.792345,72.02314,1
Greylag Goose,Anser anser,20.895462,77.7764,1
Greylag Goose,Anser anser,21.777817,72.107735,1
Greylag Goose,Anser anser,22.819384,72.08043,1
Greylag Goose,Anser anser,22.792345,72.02314,1
Greylag Goose,Anser anser,22.829786,72.09826,1
Greylag Goose,Anser anser,23.133219,72.400246,1
Greylag Goose,Anser anser,26.13512,91.658035,1
Greylag Goose,Anser anser,30.43313,77.67014,1
Greylag Goose,Anser anser,22.517878,90.66422,1
Greylag Goose,Anser anser,22.699535,75.813774,1
Greylag Goose,Anser anser,22.838707,72.02697,1
Greylag Goose,Anser anser,25.19017,75.81327,1
Greylag Goose,Anser anser,19.898403,85.443565,1
Greylag Goose,Anser anser,22.829786,72.09826,1
Greylag Goose,Anser anser,19.663614,85.25136,1
Greylag Goose,Anser anser,24.896059,75.86474,1
Ruddy Shelduck,Tadorna ferruginea,21.336842,76.506083,1
Ruddy Shelduck,Tadorna ferruginea,21.336842,76.506083,1
Ruddy Shelduck,Tadorna ferruginea,21.336842,76.506083,1
Ruddy Shelduck,Tadorna ferruginea,21.336842,76.506083,1
Ruddy Shelduck,Tadorna ferruginea,21.336842,76.506083,1
Ruddy Shelduck,Tadorna ferruginea,21.336842,76.506083,1
Ruddy Shelduck,Tadorna ferruginea,21.336842,76.506083,1
Ruddy Shelduck,Tadorna ferruginea,21.336842,76.506083,1
Ruddy Shelduck,Tadorna ferruginea,44.16699,46.71624,1
Ruddy Shelduck,Tadorna ferruginea,28.340203,81.130534,1
Ruddy Shelduck,Tadorna ferruginea,44.132814,46.655416,1
Ruddy Shelduck,Tadorna ferruginea,29.399543,79.132472,1
Ruddy Shelduck,Tadorna ferruginea,19.90266,85.449195,1
Ruddy Shelduck,Tadorna ferruginea,18.179179,74.607797,1
Ruddy Shelduck,Tadorna ferruginea,19.894932,85.44166,1
Ruddy Shelduck,Tadorna ferruginea,29.399408,79.132569,1
Ruddy Shelduck,Tadorna ferruginea,22.376158,72.428034,1
Ruddy Shelduck,Tadorna ferruginea,18.643064,73.807167,1
Ruddy Shelduck,Tadorna ferruginea,44.021068,42.832948,1
Ruddy Shelduck,Tadorna ferruginea,22.317727,76.615386,1
Ruddy Shelduck,Tadorna ferruginea,26.886454,100.235747,1
Ruddy Shelduck,Tadorna ferruginea,28.638533,84.092979,1
Ruddy Shelduck,Tadorna ferruginea,19.901725,85.449302,1
Ruddy Shelduck,Tadorna ferruginea,21.113994,75.475699,1
Ruddy Shelduck,Tadorna ferruginea,22.376553,72.450964,1
Ruddy Shelduck,Tadorna ferruginea,43.744675,78.228204,1
Ruddy Shelduck,Tadorna ferruginea,19.895702,85.435388,1
Ruddy Shelduck,Tadorna ferruginea,43.641432,76.642312,1
Ruddy Shelduck,Tadorna ferruginea,30.091825,78.289557,1
Ruddy Shelduck,Tadorna ferruginea,43.623535,76.596787,1
